type,code,name,ISIN,start,market,group,CFI
,7912,新聿科,TW0007912008,2026/04/22,興櫃,電子零組件業,ESVUFR
,7913,通寶半導體,TW0007913006,2026/05/15,興櫃,半導體業,ESVUFR
,7915,廌家,TW0007915001,2026/04/28,興櫃,通信網路業,ESVUFR
,7918,創鉅材料,TW0007918005,2026/05/11,興櫃,半導體業,ESVUFR
,7919,禾蒼,TW0007919003,2026/05/14,興櫃,光電業,ESVUFR
,7920,瀚陽*,TW0007920001,2026/05/20,興櫃,生技醫療業,ESVUFR
,7921,台普威,TW0007921009,2026/05/27,興櫃,綠能環保,ESVUFR
,7922,源點*,TW0007922007,2026/05/22,興櫃,綠能環保,ESVUFR
,8058,耐特,TW0008058009,2025/07/15,興櫃,其他電子業,ESVUFR
,8098,慶康科技,TW0008098005,2023/10/31,興櫃,半導體業,ESVUFR
,8119,公信,TW0008119009,2017/07/04,興櫃,電腦及週邊設備業,ESVUFR
,8298,威睿,TW0008298001,2018/03/28,興櫃,資訊服務業,ESVUFR
,8329,台視,TW0008329004,2007/09/06,興櫃,文化創意業,ESVUFR
,8345,超秦,TW0008345000,2025/06/18,興櫃,農業科技業,ESVUFR
,8359,錢櫃,TW0008359001,2012/05/03,興櫃,觀光餐旅,ESVUFR
,8458,影一,TW0008458001,2014/10/27,興櫃,文化創意業,ESVUFR
,8999,台灣積層,TW0008999004,2025/01/10,興櫃,其他業,ESVUFR
,9957,燁聯,TW0009957001,2003/01/03,興櫃,鋼鐵工業,ESVUFR
