type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,70000U,譜瑞群益39售07,TW24Z70000U2,2024/03/12,上櫃,,RWSCPE
上櫃認購(售)權證,70001U,宣德國票3A售01,TW24Z70001U0,2024/03/12,上櫃,,RWSCPE
上櫃認購(售)權證,70002U,碩禾國票3A售01,TW24Z70002U8,2024/03/12,上櫃,,RWSCPE
上櫃認購(售)權證,70003U,福華凱基3B售01,TW24Z70003U6,2024/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70004U,鈊象元富39售07,TW24Z70004U4,2024/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70005U,新普統一3C售02,TW24Z70005U1,2024/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70006U,環球晶群益39售02,TW24Z70006U9,2024/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70007U,宏捷科國票3A售03,TW24Z70007U7,2024/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70008U,智通國票3A售02,TW24Z70008U5,2024/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70009U,鈊象國票3A售01,TW24Z70009U3,2024/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70010U,鈊象國票3A售04,TW24Z70010U1,2024/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70011U,弘塑凱基39售04,TW24Z70011U9,2024/03/14,上櫃,,RWSCPE
上櫃認購(售)權證,70012U,力旺凱基39售04,TW24Z70012U7,2024/03/14,上櫃,,RWSCPE
上櫃認購(售)權證,70013U,台半凱基39售01,TW24Z70013U5,2024/03/14,上櫃,,RWSCPE
上櫃認購(售)權證,70014U,閎康國票3A售02,TW24Z70014U3,2024/03/14,上櫃,,RWSCPE
上櫃認購(售)權證,70015U,九暘國票3A售02,TW24Z70015U0,2024/03/14,上櫃,,RWSCPE
上櫃認購(售)權證,70016U,力旺群益43售01,TW24Z70016U8,2024/03/14,上櫃,,RWSCPE
上櫃認購(售)權證,70017U,中美晶元富39售03,TW24Z70017U6,2024/03/15,上櫃,,RWSCPE
上櫃認購(售)權證,70018U,昇佳電國票3A售02,TW24Z70018U4,2024/03/15,上櫃,,RWSCPE
上櫃認購(售)權證,70019U,家登國票39售02,TW24Z70019U2,2024/03/15,上櫃,,RWSCPE
上櫃認購(售)權證,70020U,新普中信3A售02,TW24Z70020U0,2024/03/15,上櫃,,RWSCPE
上櫃認購(售)權證,70021U,創惟國票3A售01,TW24Z70021U8,2024/03/18,上櫃,,RWSCPE
上櫃認購(售)權證,70022U,晶呈國票3A售01,TW24Z70022U6,2024/03/18,上櫃,,RWSCPE
上櫃認購(售)權證,70023U,世界群益3B售01,TW24Z70023U4,2024/03/18,上櫃,,RWSCPE
上櫃認購(售)權證,70024U,智通群益3B售01,TW24Z70024U2,2024/03/18,上櫃,,RWSCPE
上櫃認購(售)權證,70025U,鈊象群益3B售01,TW24Z70025U9,2024/03/18,上櫃,,RWSCPE
上櫃認購(售)權證,70026U,鈊象凱基3A售01,TW24Z70026U7,2024/03/18,上櫃,,RWSCPE
上櫃認購(售)權證,70027U,鈊象凱基3B售04,TW24Z70027U5,2024/03/18,上櫃,,RWSCPE
上櫃認購(售)權證,70028U,智通永豐3A售02,TW24Z70028U3,2024/03/19,上櫃,,RWSCPE
上櫃認購(售)權證,70029U,茂達群益3B售01,TW24Z70029U1,2024/03/19,上櫃,,RWSCPE
上櫃認購(售)權證,70030U,弘塑國票3A售03,TW24Z70030U9,2024/03/19,上櫃,,RWSCPE
上櫃認購(售)權證,70031U,佳邦國票3A售02,TW24Z70031U7,2024/03/19,上櫃,,RWSCPE
上櫃認購(售)權證,70032U,湧德元大39售05,TW24Z70032U5,2024/03/20,上櫃,,RWSCPE
上櫃認購(售)權證,70033U,茂達凱基3B售01,TW24Z70033U3,2024/03/20,上櫃,,RWSCPE
上櫃認購(售)權證,70034U,碩禾凱基3A售01,TW24Z70034U1,2024/03/20,上櫃,,RWSCPE
上櫃認購(售)權證,70035U,宜鼎群益39售01,TW24Z70035U8,2024/03/20,上櫃,,RWSCPE
上櫃認購(售)權證,70036U,原相群益3B售04,TW24Z70036U6,2024/03/20,上櫃,,RWSCPE
上櫃認購(售)權證,70037U,晶呈群益39售02,TW24Z70037U4,2024/03/20,上櫃,,RWSCPE
上櫃認購(售)權證,70038U,聯亞群益39售02,TW24Z70038U2,2024/03/20,上櫃,,RWSCPE
上櫃認購(售)權證,70039U,宏捷科國票3A售04,TW24Z70039U0,2024/03/20,上櫃,,RWSCPE
上櫃認購(售)權證,70040U,良維國票3A售04,TW24Z70040U8,2024/03/20,上櫃,,RWSCPE
上櫃認購(售)權證,70041U,世界元富39售01,TW24Z70041U6,2024/03/21,上櫃,,RWSCPE
上櫃認購(售)權證,70042U,旺矽國票3A售03,TW24Z70042U4,2024/03/21,上櫃,,RWSCPE
上櫃認購(售)權證,70043U,原相凱基3B售02,TW24Z70043U2,2024/03/21,上櫃,,RWSCPE
上櫃認購(售)權證,70044U,穩懋凱基39售06,TW24Z70044U0,2024/03/21,上櫃,,RWSCPE
上櫃認購(售)權證,70045U,櫃200群益3B售01,TW24Z70045U7,2024/03/21,上櫃,,RWICPE
上櫃認購(售)權證,70046U,新普元富39售02,TW24Z70046U5,2024/03/22,上櫃,,RWSCPE
上櫃認購(售)權證,70047U,鈊象元大39售16,TW24Z70047U3,2024/03/22,上櫃,,RWSCPE
上櫃認購(售)權證,70048U,鈊象元大39售17,TW24Z70048U1,2024/03/22,上櫃,,RWSCPE
上櫃認購(售)權證,70049U,新普元大39售02,TW24Z70049U9,2024/03/22,上櫃,,RWSCPE
上櫃認購(售)權證,70050U,中美晶永豐3A售01,TW24Z70050U7,2024/03/22,上櫃,,RWSCPE
上櫃認購(售)權證,70051U,櫃200凱基3A售01,TW24Z70051U5,2024/03/22,上櫃,,RWICPE
上櫃認購(售)權證,70052U,世界群益39售03,TW24Z70052U3,2024/03/22,上櫃,,RWSCPE
上櫃認購(售)權證,70053U,弘塑群益39售02,TW24Z70053U1,2024/03/22,上櫃,,RWSCPE
上櫃認購(售)權證,70054U,家登群益39售04,TW24Z70054U9,2024/03/22,上櫃,,RWSCPE
上櫃認購(售)權證,70055U,世界凱基3B售01,TW24Z70055U6,2024/03/25,上櫃,,RWSCPE
上櫃認購(售)權證,70056U,鈊象凱基39售11,TW24Z70056U4,2024/03/25,上櫃,,RWSCPE
上櫃認購(售)權證,70057U,新普凱基39售04,TW24Z70057U2,2024/03/25,上櫃,,RWSCPE
上櫃認購(售)權證,70058U,台燿統一43售08,TW24Z70058U0,2024/03/25,上櫃,,RWSCPE
上櫃認購(售)權證,70059U,中美晶元富39售07,TW24Z70059U8,2024/03/25,上櫃,,RWSCPE
上櫃認購(售)權證,70060U,弘塑國票3A售04,TW24Z70060U6,2024/03/25,上櫃,,RWSCPE
上櫃認購(售)權證,70061U,宜特國票3A售03,TW24Z70061U4,2024/03/25,上櫃,,RWSCPE
上櫃認購(售)權證,70062U,創惟國票3A售02,TW24Z70062U2,2024/03/25,上櫃,,RWSCPE
上櫃認購(售)權證,70063U,耀勝國票3A售02,TW24Z70063U0,2024/03/25,上櫃,,RWSCPE
上櫃認購(售)權證,70064U,中美晶凱基39售03,TW24Z70064U8,2024/03/26,上櫃,,RWSCPE
上櫃認購(售)權證,70065U,家登群益39售05,TW24Z70065U5,2024/03/26,上櫃,,RWSCPE
上櫃認購(售)權證,70066U,中美晶第一3B售01,TW24Z70066U3,2024/03/26,上櫃,,RWSCPE
上櫃認購(售)權證,70067U,廣明群益3A售03,TW24Z70067U1,2024/03/27,上櫃,,RWSCPE
上櫃認購(售)權證,70068U,中美晶元富3A售03,TW24Z70068U9,2024/03/27,上櫃,,RWSCPE
上櫃認購(售)權證,70069U,新普元富39售03,TW24Z70069U7,2024/03/27,上櫃,,RWSCPE
上櫃認購(售)權證,70070U,雙鴻永豐3A售03,TW24Z70070U5,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70071U,雙鴻永豐42售01,TW24Z70071U3,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70072U,雙鴻凱基3B售05,TW24Z70072U1,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70073U,雙鴻凱基3B售06,TW24Z70073U9,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70074U,雙鴻凱基3B售07,TW24Z70074U7,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70075U,前鼎元富39售02,TW24Z70075U4,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70076U,群聯元富39售05,TW24Z70076U2,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70077U,雙鴻元富39售06,TW24Z70077U0,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70078U,宏捷科群益3A售05,TW24Z70078U8,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70079U,廣明群益3A售04,TW24Z70079U6,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70080U,雙鴻群益39售06,TW24Z70080U4,2024/03/28,上櫃,,RWSCPE
上櫃認購(售)權證,70081U,雙鴻元富39售07,TW24Z70081U2,2024/03/29,上櫃,,RWSCPE
上櫃認購(售)權證,70082U,雙鴻凱基3C售03,TW24Z70082U0,2024/03/29,上櫃,,RWSCPE
上櫃認購(售)權證,70083U,雙鴻群益39售07,TW24Z70083U8,2024/03/29,上櫃,,RWSCPE
上櫃認購(售)權證,70084U,前鼎國票3B售02,TW24Z70084U6,2024/03/29,上櫃,,RWSCPE
上櫃認購(售)權證,70085U,倉和國票3A售03,TW24Z70085U3,2024/03/29,上櫃,,RWSCPE
上櫃認購(售)權證,70086U,雙鴻國票3A售01,TW24Z70086U1,2024/03/29,上櫃,,RWSCPE
上櫃認購(售)權證,70087U,信驊元大39售07,TW24Z70087U9,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70088U,信驊元大39售08,TW24Z70088U7,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70089U,雙鴻富邦3C售01,TW24Z70089U5,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70090U,台燿元富39售04,TW24Z70090U3,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70091U,信驊元富39售01,TW24Z70091U1,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70092U,雙鴻元富39售08,TW24Z70092U9,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70093U,信驊群益3C售01,TW24Z70093U7,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70094U,環球晶凱基39售04,TW24Z70094U5,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70095U,譜瑞凱基39售09,TW24Z70095U2,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70096U,信驊國票3A售03,TW24Z70096U0,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70097U,雍智國票3A售03,TW24Z70097U8,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70098U,雙鴻國票3A售02,TW24Z70098U6,2024/04/01,上櫃,,RWSCPE
上櫃認購(售)權證,70099U,中美晶元大3A售04,TW24Z70099U4,2024/04/02,上櫃,,RWSCPE
上櫃認購(售)權證,70100U,兆利元大3A售02,TW24Z70100U0,2024/04/02,上櫃,,RWSCPE
上櫃認購(售)權證,70101U,雙鴻元大3A售02,TW24Z70101U8,2024/04/02,上櫃,,RWSCPE
上櫃認購(售)權證,70102U,群聯國票3B售01,TW24Z70102U6,2024/04/02,上櫃,,RWSCPE
上櫃認購(售)權證,70103U,兆利群益3A售02,TW24Z70103U4,2024/04/02,上櫃,,RWSCPE
上櫃認購(售)權證,70104U,驊訊永豐3B售02,TW24Z70104U2,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70105U,華星光元大3A售05,TW24Z70105U9,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70106U,兆利統一44售05,TW24Z70106U7,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70107U,力旺凱基3A售04,TW24Z70107U5,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70108U,中美晶凱基3A售07,TW24Z70108U3,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70109U,兆利凱基3A售02,TW24Z70109U1,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70110U,華星光凱基3A售02,TW24Z70110U9,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70111U,雙鴻凱基41售04,TW24Z70111U7,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70112U,雙鴻凱基41售05,TW24Z70112U5,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70113U,大宇資國票3B售02,TW24Z70113U3,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70114U,雙鴻國票3B售02,TW24Z70114U1,2024/04/03,上櫃,,RWSCPE
上櫃認購(售)權證,70115U,旺矽凱基3B售01,TW24Z70115U8,2024/04/08,上櫃,,RWSCPE
上櫃認購(售)權證,70116U,廣運元大3C售01,TW24Z70116U6,2024/04/08,上櫃,,RWSCPE
上櫃認購(售)權證,70117U,環球晶元大3A售04,TW24Z70117U4,2024/04/08,上櫃,,RWSCPE
上櫃認購(售)權證,70118U,網龍國票3B售01,TW24Z70118U2,2024/04/08,上櫃,,RWSCPE
上櫃認購(售)權證,70119U,弘塑永豐3C售01,TW24Z70119U0,2024/04/09,上櫃,,RWSCPE
上櫃認購(售)權證,70120U,聯亞元大41售01,TW24Z70120U8,2024/04/10,上櫃,,RWSCPE
上櫃認購(售)權證,701210,金麗科統一36購01,TW23Z7012107,2023/04/06,上櫃,,RWSCCA
上櫃認購(售)權證,701211,金麗科統一36購02,TW23Z7012115,2023/04/06,上櫃,,RWSCCA
上櫃認購(售)權證,70121U,弘塑元富3A售04,TW24Z70121U6,2024/04/10,上櫃,,RWSCPE
上櫃認購(售)權證,70122U,良維元富3A售02,TW24Z70122U4,2024/04/10,上櫃,,RWSCPE
上櫃認購(售)權證,70123U,兆利群益3A售03,TW24Z70123U2,2024/04/10,上櫃,,RWSCPE
上櫃認購(售)權證,70124U,信紘科國票3B售01,TW24Z70124U0,2024/04/11,上櫃,,RWSCPE
上櫃認購(售)權證,70125U,信驊永豐3C售01,TW24Z70125U7,2024/04/11,上櫃,,RWSCPE
上櫃認購(售)權證,70126U,良維凱基3B售03,TW24Z70126U5,2024/04/11,上櫃,,RWSCPE
上櫃認購(售)權證,70127U,信驊凱基3A售03,TW24Z70127U3,2024/04/11,上櫃,,RWSCPE
上櫃認購(售)權證,70128U,廣運凱基3C售02,TW24Z70128U1,2024/04/11,上櫃,,RWSCPE
上櫃認購(售)權證,70129U,雷科國票3C售02,TW24Z70129U9,2024/04/12,上櫃,,RWSCPE
上櫃認購(售)權證,70130U,群聯永豐3A售02,TW24Z70130U7,2024/04/15,上櫃,,RWSCPE
上櫃認購(售)權證,70131U,聯亞凱基3A售06,TW24Z70131U5,2024/04/15,上櫃,,RWSCPE
上櫃認購(售)權證,70132U,華星光元大3A售06,TW24Z70132U3,2024/04/16,上櫃,,RWSCPE
上櫃認購(售)權證,70133U,群聯元大3A售05,TW24Z70133U1,2024/04/16,上櫃,,RWSCPE
上櫃認購(售)權證,70134U,廣運元大3A售06,TW24Z70134U9,2024/04/16,上櫃,,RWSCPE
上櫃認購(售)權證,70135U,群聯凱基3B售04,TW24Z70135U6,2024/04/16,上櫃,,RWSCPE
上櫃認購(售)權證,70136U,山富國票3B售01,TW24Z70136U4,2024/04/16,上櫃,,RWSCPE
上櫃認購(售)權證,70137U,佳邦國票3B售02,TW24Z70137U2,2024/04/16,上櫃,,RWSCPE
上櫃認購(售)權證,70138U,創惟國票3B售03,TW24Z70138U0,2024/04/16,上櫃,,RWSCPE
上櫃認購(售)權證,70139U,廣運國票3B售01,TW24Z70139U8,2024/04/16,上櫃,,RWSCPE
上櫃認購(售)權證,70140U,廣運永豐3A售02,TW24Z70140U6,2024/04/17,上櫃,,RWSCPE
上櫃認購(售)權證,70141U,威剛元富3A售04,TW24Z70141U4,2024/04/17,上櫃,,RWSCPE
上櫃認購(售)權證,70142U,宜特國票3B售02,TW24Z70142U2,2024/04/17,上櫃,,RWSCPE
上櫃認購(售)權證,70143U,泰茂國票3B售01,TW24Z70143U0,2024/04/17,上櫃,,RWSCPE
上櫃認購(售)權證,70144U,弘塑群益3A售06,TW24Z70144U8,2024/04/17,上櫃,,RWSCPE
上櫃認購(售)權證,70145U,神準凱基3A售01,TW24Z70145U5,2024/04/18,上櫃,,RWSCPE
上櫃認購(售)權證,70146U,群聯元富3A售07,TW24Z70146U3,2024/04/18,上櫃,,RWSCPE
上櫃認購(售)權證,70147U,世界國票3B售01,TW24Z70147U1,2024/04/18,上櫃,,RWSCPE
上櫃認購(售)權證,70148U,良維國票3B售01,TW24Z70148U9,2024/04/18,上櫃,,RWSCPE
上櫃認購(售)權證,70149U,威剛國票3B售01,TW24Z70149U7,2024/04/18,上櫃,,RWSCPE
上櫃認購(售)權證,70150U,碩禾國票3B售01,TW24Z70150U5,2024/04/18,上櫃,,RWSCPE
上櫃認購(售)權證,70151U,宏捷科群益41售01,TW24Z70151U3,2024/04/18,上櫃,,RWSCPE
上櫃認購(售)權證,70152U,信驊統一42售02,TW24Z70152U1,2024/04/19,上櫃,,RWSCPE
上櫃認購(售)權證,70153U,系微凱基3A售03,TW24Z70153U9,2024/04/22,上櫃,,RWSCPE
上櫃認購(售)權證,70154U,驊訊凱基3B售02,TW24Z70154U7,2024/04/19,上櫃,,RWSCPE
上櫃認購(售)權證,70155U,信驊群益3A售03,TW24Z70155U4,2024/04/19,上櫃,,RWSCPE
上櫃認購(售)權證,70156U,鈊象群益44售01,TW24Z70156U2,2024/04/19,上櫃,,RWSCPE
上櫃認購(售)權證,70157U,力致國票3B售01,TW24Z70157U0,2024/04/19,上櫃,,RWSCPE
上櫃認購(售)權證,70158U,威剛國票3B售02,TW24Z70158U8,2024/04/19,上櫃,,RWSCPE
上櫃認購(售)權證,70159U,高技國票3B售01,TW24Z70159U6,2024/04/19,上櫃,,RWSCPE
上櫃認購(售)權證,70160U,精剛國票3B售03,TW24Z70160U4,2024/04/19,上櫃,,RWSCPE
上櫃認購(售)權證,70161U,系微國票3B售02,TW24Z70161U2,2024/04/23,上櫃,,RWSCPE
上櫃認購(售)權證,70162U,神準國票3B售01,TW24Z70162U0,2024/04/22,上櫃,,RWSCPE
上櫃認購(售)權證,70163U,華星光國票3B售01,TW24Z70163U8,2024/04/22,上櫃,,RWSCPE
上櫃認購(售)權證,70164U,精測國票3B售02,TW24Z70164U6,2024/04/22,上櫃,,RWSCPE
上櫃認購(售)權證,70165U,群聯元大3A售14,TW24Z70165U3,2024/04/23,上櫃,,RWSCPE
上櫃認購(售)權證,70166U,漢磊元富3A售03,TW24Z70166U1,2024/04/23,上櫃,,RWSCPE
上櫃認購(售)權證,70167U,弘塑群益3A售07,TW24Z70167U9,2024/04/23,上櫃,,RWSCPE
上櫃認購(售)權證,70168U,威剛永豐3B售02,TW24Z70168U7,2024/04/24,上櫃,,RWSCPE
上櫃認購(售)權證,70169U,世禾國票3B售02,TW24Z70169U5,2024/04/24,上櫃,,RWSCPE
上櫃認購(售)權證,70170U,波若威國票3B售01,TW24Z70170U3,2024/04/24,上櫃,,RWSCPE
上櫃認購(售)權證,70171U,穩懋國票3B售01,TW24Z70171U1,2024/04/24,上櫃,,RWSCPE
上櫃認購(售)權證,70172U,譜瑞國票3B售03,TW24Z70172U9,2024/04/24,上櫃,,RWSCPE
上櫃認購(售)權證,70173U,力旺群益3A售03,TW24Z70173U7,2024/04/25,上櫃,,RWSCPE
上櫃認購(售)權證,70174U,譜瑞凱基3B售02,TW24Z70174U5,2024/04/25,上櫃,,RWSCPE
上櫃認購(售)權證,70175U,亞信國票3B售02,TW24Z70175U2,2024/04/25,上櫃,,RWSCPE
上櫃認購(售)權證,70176U,旺矽國票3B售03,TW24Z70176U0,2024/04/26,上櫃,,RWSCPE
上櫃認購(售)權證,70177U,世界群益44售01,TW24Z70177U8,2024/04/26,上櫃,,RWSCPE
上櫃認購(售)權證,70178U,旺矽群益3A售06,TW24Z70178U6,2024/04/26,上櫃,,RWSCPE
上櫃認購(售)權證,70179U,雙鴻元大3A售06,TW24Z70179U4,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70180U,雙鴻元大3A售07,TW24Z70180U2,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70181U,雙鴻元大3A售08,TW24Z70181U0,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70182U,譜瑞元大3A售08,TW24Z70182U8,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70183U,譜瑞元大3A售09,TW24Z70183U6,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70184U,力麒統一43售02,TW24Z70184U4,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70185U,永信建統一43售02,TW24Z70185U1,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70186U,雙鴻統一44售06,TW24Z70186U9,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70187U,雙鴻統一44售07,TW24Z70187U7,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70188U,雙鴻永豐3B售03,TW24Z70188U5,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70189U,雙鴻永豐3C售03,TW24Z70189U3,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70190U,信驊群益3A售05,TW24Z70190U1,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70191U,神準群益3A售01,TW24Z70191U9,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70192U,創惟群益3C售03,TW24Z70192U7,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70193U,雙鴻群益3A售03,TW24Z70193U5,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70194U,雙鴻群益3B售03,TW24Z70194U3,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70195U,雙鴻群益3C售10,TW24Z70195U0,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70196U,雙鴻群益43售04,TW24Z70196U8,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70197U,雙鴻群益44售02,TW24Z70197U6,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70198U,弘塑凱基3A售11,TW24Z70198U4,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70199U,雙鴻凱基3A售07,TW24Z70199U2,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70200U,雙鴻凱基43售03,TW24Z70200U8,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70201U,弘塑國票3B售01,TW24Z70201U6,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70202U,新潤國票3B售03,TW24Z70202U4,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70203U,德微國票3B售02,TW24Z70203U2,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70204U,雙鴻國票3B售04,TW24Z70204U0,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70205U,雙鴻國票3B售05,TW24Z70205U7,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70206U,雙鴻國票3B售10,TW24Z70206U5,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70207U,雙鴻國票3B售11,TW24Z70207U3,2024/04/29,上櫃,,RWSCPE
上櫃認購(售)權證,70208U,弘塑統一43售03,TW24Z70208U1,2024/04/30,上櫃,,RWSCPE
上櫃認購(售)權證,70209U,譜瑞國票3B售05,TW24Z70209U9,2024/04/30,上櫃,,RWSCPE
上櫃認購(售)權證,70210U,雙鴻元富3B售06,TW24Z70210U7,2024/05/02,上櫃,,RWSCPE
上櫃認購(售)權證,70211U,雙鴻元富42售03,TW24Z70211U5,2024/05/02,上櫃,,RWSCPE
上櫃認購(售)權證,70212U,兆利元大3B售01,TW24Z70212U3,2024/05/02,上櫃,,RWSCPE
上櫃認購(售)權證,70213U,中探針國票3C售01,TW24Z70213U1,2024/05/02,上櫃,,RWSCPE
上櫃認購(售)權證,70214U,系微國票3C售01,TW24Z70214U9,2024/05/02,上櫃,,RWSCPE
上櫃認購(售)權證,70215U,廣運國票3C售01,TW24Z70215U6,2024/05/02,上櫃,,RWSCPE
上櫃認購(售)權證,70216U,振曜群益45售01,TW24Z70216U4,2024/05/02,上櫃,,RWSCPE
上櫃認購(售)權證,70217U,雙鴻凱基3C售04,TW24Z70217U2,2024/05/02,上櫃,,RWSCPE
上櫃認購(售)權證,70218U,譜瑞元富3B售01,TW24Z70218U0,2024/05/03,上櫃,,RWSCPE
上櫃認購(售)權證,70219U,兆利凱基3B售01,TW24Z70219U8,2024/05/03,上櫃,,RWSCPE
上櫃認購(售)權證,70220U,弘塑凱基3C售03,TW24Z70220U6,2024/05/06,上櫃,,RWSCPE
上櫃認購(售)權證,70221U,力致國票3C售03,TW24Z70221U4,2024/05/06,上櫃,,RWSCPE
上櫃認購(售)權證,70222U,台燿中信3B售02,TW24Z70222U2,2024/05/06,上櫃,,RWSCPE
上櫃認購(售)權證,70223U,譜瑞元大3B售03,TW24Z70223U0,2024/05/07,上櫃,,RWSCPE
上櫃認購(售)權證,70224U,永信建永豐3B售01,TW24Z70224U8,2024/05/07,上櫃,,RWSCPE
上櫃認購(售)權證,70225U,大宇資國票41售02,TW24Z70225U5,2024/05/07,上櫃,,RWSCPE
上櫃認購(售)權證,70226U,旺矽國票3C售02,TW24Z70226U3,2024/05/07,上櫃,,RWSCPE
上櫃認購(售)權證,70227U,世界群益3B售04,TW24Z70227U1,2024/05/07,上櫃,,RWSCPE
上櫃認購(售)權證,70228U,精測元大3B售01,TW24Z70228U9,2024/05/08,上櫃,,RWSCPE
上櫃認購(售)權證,70229U,台燿元富3B售02,TW24Z70229U7,2024/05/08,上櫃,,RWSCPE
上櫃認購(售)權證,70230U,台燿群益41售01,TW24Z70230U5,2024/05/08,上櫃,,RWSCPE
上櫃認購(售)權證,70231U,永信建群益3C售04,TW24Z70231U3,2024/05/08,上櫃,,RWSCPE
上櫃認購(售)權證,70232U,家登元大3B售03,TW24Z70232U1,2024/05/09,上櫃,,RWSCPE
上櫃認購(售)權證,70233U,精測凱基3B售01,TW24Z70233U9,2024/05/09,上櫃,,RWSCPE
上櫃認購(售)權證,70234U,其陽國票3B售02,TW24Z70234U7,2024/05/09,上櫃,,RWSCPE
上櫃認購(售)權證,70235U,信驊國票3C售01,TW24Z70235U4,2024/05/09,上櫃,,RWSCPE
上櫃認購(售)權證,70236U,家登國票3B售04,TW24Z70236U2,2024/05/09,上櫃,,RWSCPE
上櫃認購(售)權證,70237U,富旺國票3C售01,TW24Z70237U0,2024/05/09,上櫃,,RWSCPE
上櫃認購(售)權證,70238U,營邦元大3B售01,TW24Z70238U8,2024/05/10,上櫃,,RWSCPE
上櫃認購(售)權證,70239U,威剛永豐3C售03,TW24Z70239U6,2024/05/10,上櫃,,RWSCPE
上櫃認購(售)權證,70240U,新潤凱基43售02,TW24Z70240U4,2024/05/10,上櫃,,RWSCPE
上櫃認購(售)權證,70241U,高技國票3C售03,TW24Z70241U2,2024/05/13,上櫃,,RWSCPE
上櫃認購(售)權證,70242U,雙鴻國票3C售01,TW24Z70242U0,2024/05/13,上櫃,,RWSCPE
上櫃認購(售)權證,70243U,良維群益41售05,TW24Z70243U8,2024/05/13,上櫃,,RWSCPE
上櫃認購(售)權證,70244U,新潤群益3C售02,TW24Z70244U6,2024/05/13,上櫃,,RWSCPE
